scenario,gtap_region,resolution,disbursement,gdp_2030,gdp_2040,gdp_2050
46,Albania,individual,"Developing economies, LDCs and SIDS",-0.064,-0.120,-0.112
46,Algeria,individual,"Developing economies, LDCs and SIDS",-0.187,-0.267,-0.263
46,Argentina,individual,"Developing economies, LDCs and SIDS",-0.059,-0.080,-0.078
46,Armenia,individual,"Developing economies, LDCs and SIDS",-0.039,-0.056,-0.056
46,Australia,individual,"Developing economies, LDCs and SIDS",-0.161,-0.227,-0.228
46,Bahrain,individual,"Developing economies, LDCs and SIDS",-0.191,-0.256,-0.239
46,Bangladesh,individual,"Developing economies, LDCs and SIDS",-0.158,-0.222,-0.205
46,Belgium,individual,"Developing economies, LDCs and SIDS",-0.164,-0.225,-0.228
46,Bolivia (Plurinational State of),individual,"Developing economies, LDCs and SIDS",-0.015,-0.020,-0.017
46,Botswana,individual,"Developing economies, LDCs and SIDS",-0.013,-0.015,-0.005
46,Brazil,individual,"Developing economies, LDCs and SIDS",-0.077,-0.100,-0.098
46,Brunei Darussalam,individual,"Developing economies, LDCs and SIDS",-0.141,-0.176,-0.157
46,Bulgaria,individual,"Developing economies, LDCs and SIDS",-0.134,-0.186,-0.178
46,Cameroon,individual,"Developing economies, LDCs and SIDS",-0.100,-0.137,-0.123
46,Canada,individual,"Developing economies, LDCs and SIDS",-0.085,-0.118,-0.122
46,Chile,individual,"Developing economies, LDCs and SIDS",-0.294,-0.409,-0.404
46,China,individual,"Developing economies, LDCs and SIDS",-0.095,-0.126,-0.124
46,Colombia,individual,"Developing economies, LDCs and SIDS",-0.138,-0.190,-0.177
46,Costa Rica,individual,"Developing economies, LDCs and SIDS",-0.265,-0.359,-0.336
46,Croatia,individual,"Developing economies, LDCs and SIDS",-0.077,-0.109,-0.110
46,Cyprus,individual,"Developing economies, LDCs and SIDS",-0.130,-0.194,-0.187
46,Côte d'Ivoire,individual,"Developing economies, LDCs and SIDS",-0.147,-0.192,-0.172
46,Denmark,individual,"Developing economies, LDCs and SIDS",-0.087,-0.122,-0.126
46,Dominican Republic,individual,"Developing economies, LDCs and SIDS",-0.156,-0.214,-0.197
46,Ecuador,individual,"Developing economies, LDCs and SIDS",-0.196,-0.262,-0.244
46,Egypt,individual,"Developing economies, LDCs and SIDS",-0.169,-0.260,-0.247
46,El Salvador,individual,"Developing economies, LDCs and SIDS",-0.171,-0.227,-0.210
46,Equatorial Guinea,individual,"Developing economies, LDCs and SIDS",-0.018,-0.007,0.004
46,Estonia,individual,"Developing economies, LDCs and SIDS",-0.135,-0.196,-0.202
46,Eswatini,individual,"Developing economies, LDCs and SIDS",-0.019,-0.022,-0.015
46,Finland,individual,"Developing economies, LDCs and SIDS",-0.094,-0.130,-0.130
46,France,individual,"Developing economies, LDCs and SIDS",-0.039,-0.052,-0.052
46,Gabon,individual,"Developing economies, LDCs and SIDS",-0.205,-0.285,-0.287
46,Georgia,individual,"Developing economies, LDCs and SIDS",-0.078,-0.118,-0.107
46,Germany,individual,"Developing economies, LDCs and SIDS",-0.036,-0.048,-0.046
46,Ghana,individual,"Developing economies, LDCs and SIDS",-0.096,-0.121,-0.099
46,Greece,individual,"Developing economies, LDCs and SIDS",-0.102,-0.137,-0.136
46,Guatemala,individual,"Developing economies, LDCs and SIDS",-0.201,-0.268,-0.250
46,Honduras,individual,"Developing economies, LDCs and SIDS",-0.249,-0.332,-0.295
46,India,individual,"Developing economies, LDCs and SIDS",-0.070,-0.100,-0.095
46,Indonesia,individual,"Developing economies, LDCs and SIDS",-0.145,-0.202,-0.207
46,Iran (Islamic Republic of),individual,"Developing economies, LDCs and SIDS",-0.043,-0.060,-0.053
46,Iraq,individual,"Developing economies, LDCs and SIDS",-0.056,-0.080,-0.044
46,Ireland,individual,"Developing economies, LDCs and SIDS",-0.005,-0.004,0.010
46,Israel,individual,"Developing economies, LDCs and SIDS",-0.098,-0.135,-0.129
46,Italy,individual,"Developing economies, LDCs and SIDS",-0.051,-0.072,-0.068
46,Japan,individual,"Developing economies, LDCs and SIDS",-0.075,-0.100,-0.099
46,Jordan,individual,"Developing economies, LDCs and SIDS",0.002,0.002,0.013
46,Kenya,individual,"Developing economies, LDCs and SIDS",-0.130,-0.190,-0.160
46,Kuwait,individual,"Developing economies, LDCs and SIDS",-0.055,-0.075,-0.053
46,Latvia,individual,"Developing economies, LDCs and SIDS",-0.168,-0.241,-0.250
46,Lithuania,individual,"Developing economies, LDCs and SIDS",-0.124,-0.173,-0.171
46,Madagascar,individual,"Developing economies, LDCs and SIDS",-0.156,-0.212,-0.179
46,Malaysia,individual,"Developing economies, LDCs and SIDS",-0.148,-0.179,-0.157
46,Malta,individual,"Developing economies, LDCs and SIDS",-0.476,-0.726,-0.723
46,Mauritius,individual,"Developing economies, LDCs and SIDS",-0.146,-0.195,-0.177
46,Mexico,individual,"Developing economies, LDCs and SIDS",-0.066,-0.094,-0.095
46,Morocco,individual,"Developing economies, LDCs and SIDS",-0.150,-0.217,-0.202
46,Namibia,individual,"Developing economies, LDCs and SIDS",0.015,0.030,0.048
46,Netherlands (Kingdom of the),individual,"Developing economies, LDCs and SIDS",-0.077,-0.105,-0.105
46,New Zealand,individual,"Developing economies, LDCs and SIDS",-0.206,-0.278,-0.265
46,Nicaragua,individual,"Developing economies, LDCs and SIDS",-0.160,-0.207,-0.170
46,Nigeria,individual,"Developing economies, LDCs and SIDS",-0.066,-0.085,-0.070
46,Norway,individual,"Developing economies, LDCs and SIDS",-0.035,-0.046,-0.044
46,Oman,individual,"Developing economies, LDCs and SIDS",-0.227,-0.324,-0.311
46,Pakistan,individual,"Developing economies, LDCs and SIDS",-0.051,-0.073,-0.060
46,Panama,individual,"Developing economies, LDCs and SIDS",-0.207,-0.284,-0.271
46,Paraguay,individual,"Developing economies, LDCs and SIDS",-0.105,-0.144,-0.133
46,Peru,individual,"Developing economies, LDCs and SIDS",-0.247,-0.344,-0.343
46,Philippines,individual,"Developing economies, LDCs and SIDS",-0.133,-0.169,-0.158
46,Poland,individual,"Developing economies, LDCs and SIDS",-0.038,-0.052,-0.048
46,Portugal,individual,"Developing economies, LDCs and SIDS",-0.104,-0.140,-0.136
46,Qatar,individual,"Developing economies, LDCs and SIDS",-0.264,-0.377,-0.346
46,Republic of Korea,individual,"Developing economies, LDCs and SIDS",-0.153,-0.206,-0.198
46,Rest of American SIDS,aggregate,"Developing economies, LDCs and SIDS",-0.274,-0.377,-0.346
46,Rest of Asia,aggregate,"Developing economies, LDCs and SIDS",-0.034,-0.047,-0.037
46,Rest of Asian SIDS and LDCs,aggregate,"Developing economies, LDCs and SIDS",-0.070,-0.088,-0.045
46,Rest of Caribbean,aggregate,"Developing economies, LDCs and SIDS",-0.126,-0.168,-0.158
46,Rest of Europe,aggregate,"Developing economies, LDCs and SIDS",0.022,0.036,0.049
46,Rest of LDC in Africa,aggregate,"Developing economies, LDCs and SIDS",-0.118,-0.173,-0.153
46,Rest of Middle East and North Africa,aggregate,"Developing economies, LDCs and SIDS",-0.098,-0.151,-0.138
46,Rest of Oceania,aggregate,"Developing economies, LDCs and SIDS",-0.188,-0.238,-0.202
46,Rest of Western Africa,aggregate,"Developing economies, LDCs and SIDS",0.416,0.665,0.880
46,Rest of developing economies in Europe and Central Asia,aggregate,"Developing economies, LDCs and SIDS",-0.044,-0.065,-0.060
46,Rest of landlocked economies in Africa,aggregate,"Developing economies, LDCs and SIDS",0.033,0.047,0.063
46,Rest of the world,aggregate,"Developing economies, LDCs and SIDS",-0.065,-0.091,-0.090
46,Romania,individual,"Developing economies, LDCs and SIDS",-0.001,0.002,0.011
46,Russian Federation,individual,"Developing economies, LDCs and SIDS",-0.043,-0.058,-0.054
46,Saudi Arabia,individual,"Developing economies, LDCs and SIDS",-0.151,-0.209,-0.189
46,Serbia,individual,"Developing economies, LDCs and SIDS",-0.006,-0.004,0.005
46,Singapore,individual,"Developing economies, LDCs and SIDS",-0.130,-0.161,-0.147
46,Slovenia,individual,"Developing economies, LDCs and SIDS",-0.121,-0.174,-0.176
46,South Africa,individual,"Developing economies, LDCs and SIDS",-0.131,-0.177,-0.168
46,Spain,individual,"Developing economies, LDCs and SIDS",-0.074,-0.104,-0.099
46,Sri Lanka,individual,"Developing economies, LDCs and SIDS",-0.097,-0.132,-0.121
46,Sweden,individual,"Developing economies, LDCs and SIDS",-0.050,-0.069,-0.068
46,Syrian Arab Republic,individual,"Developing economies, LDCs and SIDS",-0.528,-0.751,-0.746
46,Thailand,individual,"Developing economies, LDCs and SIDS",-0.115,-0.146,-0.132
46,Trinidad and Tobago,individual,"Developing economies, LDCs and SIDS",-0.304,-0.403,-0.380
46,Tunisia,individual,"Developing economies, LDCs and SIDS",-0.141,-0.202,-0.184
46,Türkiye,individual,"Developing economies, LDCs and SIDS",-0.127,-0.176,-0.170
46,Ukraine,individual,"Developing economies, LDCs and SIDS",-0.089,-0.121,-0.111
46,United Arab Emirates,individual,"Developing economies, LDCs and SIDS",-0.120,-0.158,-0.131
46,United Kingdom of Great Britain and Northern Ireland,individual,"Developing economies, LDCs and SIDS",-0.059,-0.079,-0.077
46,United Republic of Tanzania,individual,"Developing economies, LDCs and SIDS",-0.066,-0.083,-0.058
46,United States of America,individual,"Developing economies, LDCs and SIDS",-0.031,-0.041,-0.039
46,Uruguay,individual,"Developing economies, LDCs and SIDS",-0.173,-0.233,-0.235
46,Uzbekistan,individual,"Developing economies, LDCs and SIDS",-0.032,-0.047,-0.042
46,Venezuela (Bolivarian Republic of),individual,"Developing economies, LDCs and SIDS",-0.048,-0.064,-0.059
46,Viet Nam,individual,"Developing economies, LDCs and SIDS",-0.208,-0.225,-0.122
46,Zimbabwe,individual,"Developing economies, LDCs and SIDS",-0.056,-0.070,-0.059
46,Albania,individual,SIDS and LDCs,-0.082,-0.157,-0.147
46,Algeria,individual,SIDS and LDCs,-0.193,-0.277,-0.273
46,Argentina,individual,SIDS and LDCs,-0.064,-0.087,-0.087
46,Armenia,individual,SIDS and LDCs,-0.040,-0.057,-0.058
46,Australia,individual,SIDS and LDCs,-0.159,-0.223,-0.223
46,Bahrain,individual,SIDS and LDCs,-0.188,-0.253,-0.236
46,Bangladesh,individual,SIDS and LDCs,-0.153,-0.218,-0.201
46,Belgium,individual,SIDS and LDCs,-0.165,-0.226,-0.230
46,Bolivia (Plurinational State of),individual,SIDS and LDCs,-0.020,-0.027,-0.024
46,Botswana,individual,SIDS and LDCs,-0.013,-0.014,-0.004
46,Brazil,individual,SIDS and LDCs,-0.094,-0.124,-0.124
46,Brunei Darussalam,individual,SIDS and LDCs,-0.140,-0.174,-0.154
46,Bulgaria,individual,SIDS and LDCs,-0.157,-0.217,-0.213
46,Cameroon,individual,SIDS and LDCs,-0.137,-0.181,-0.167
46,Canada,individual,SIDS and LDCs,-0.085,-0.117,-0.121
46,Chile,individual,SIDS and LDCs,-0.292,-0.406,-0.400
46,China,individual,SIDS and LDCs,-0.102,-0.135,-0.134
46,Colombia,individual,SIDS and LDCs,-0.154,-0.213,-0.202
46,Costa Rica,individual,SIDS and LDCs,-0.286,-0.388,-0.365
46,Croatia,individual,SIDS and LDCs,-0.079,-0.112,-0.114
46,Cyprus,individual,SIDS and LDCs,-0.128,-0.191,-0.183
46,Côte d'Ivoire,individual,SIDS and LDCs,-0.175,-0.228,-0.206
46,Denmark,individual,SIDS and LDCs,-0.091,-0.128,-0.133
46,Dominican Republic,individual,SIDS and LDCs,-0.132,-0.180,-0.160
46,Ecuador,individual,SIDS and LDCs,-0.214,-0.287,-0.270
46,Egypt,individual,SIDS and LDCs,-0.183,-0.270,-0.250
46,El Salvador,individual,SIDS and LDCs,-0.205,-0.275,-0.260
46,Equatorial Guinea,individual,SIDS and LDCs,0.013,0.035,0.052
46,Estonia,individual,SIDS and LDCs,-0.131,-0.191,-0.196
46,Eswatini,individual,SIDS and LDCs,-0.016,-0.019,-0.011
46,Finland,individual,SIDS and LDCs,-0.099,-0.136,-0.137
46,France,individual,SIDS and LDCs,-0.042,-0.057,-0.057
46,Gabon,individual,SIDS and LDCs,-0.190,-0.262,-0.260
46,Georgia,individual,SIDS and LDCs,-0.084,-0.126,-0.116
46,Germany,individual,SIDS and LDCs,-0.040,-0.053,-0.052
46,Ghana,individual,SIDS and LDCs,-0.147,-0.196,-0.177
46,Greece,individual,SIDS and LDCs,-0.108,-0.145,-0.145
46,Guatemala,individual,SIDS and LDCs,-0.228,-0.306,-0.289
46,Honduras,individual,SIDS and LDCs,-0.311,-0.416,-0.381
46,India,individual,SIDS and LDCs,-0.061,-0.084,-0.077
46,Indonesia,individual,SIDS and LDCs,-0.145,-0.202,-0.206
46,Iran (Islamic Republic of),individual,SIDS and LDCs,-0.038,-0.053,-0.045
46,Iraq,individual,SIDS and LDCs,-0.060,-0.084,-0.047
46,Ireland,individual,SIDS and LDCs,-0.006,-0.005,0.009
46,Israel,individual,SIDS and LDCs,-0.099,-0.136,-0.130
46,Italy,individual,SIDS and LDCs,-0.053,-0.075,-0.072
46,Japan,individual,SIDS and LDCs,-0.075,-0.100,-0.099
46,Jordan,individual,SIDS and LDCs,0.006,0.008,0.020
46,Kenya,individual,SIDS and LDCs,-0.249,-0.335,-0.302
46,Kuwait,individual,SIDS and LDCs,-0.053,-0.073,-0.050
46,Latvia,individual,SIDS and LDCs,-0.167,-0.240,-0.249
46,Lithuania,individual,SIDS and LDCs,-0.128,-0.179,-0.178
46,Madagascar,individual,SIDS and LDCs,0.048,0.071,0.116
46,Malaysia,individual,SIDS and LDCs,-0.152,-0.185,-0.164
46,Malta,individual,SIDS and LDCs,-0.445,-0.684,-0.676
46,Mauritius,individual,SIDS and LDCs,-0.116,-0.154,-0.134
46,Mexico,individual,SIDS and LDCs,-0.072,-0.103,-0.106
46,Morocco,individual,SIDS and LDCs,-0.157,-0.228,-0.214
46,Namibia,individual,SIDS and LDCs,0.029,0.049,0.070
46,Netherlands (Kingdom of the),individual,SIDS and LDCs,-0.079,-0.108,-0.109
46,New Zealand,individual,SIDS and LDCs,-0.207,-0.279,-0.266
46,Nicaragua,individual,SIDS and LDCs,-0.255,-0.339,-0.305
46,Nigeria,individual,SIDS and LDCs,-0.101,-0.138,-0.125
46,Norway,individual,SIDS and LDCs,-0.035,-0.047,-0.045
46,Oman,individual,SIDS and LDCs,-0.217,-0.310,-0.295
46,Pakistan,individual,SIDS and LDCs,-0.092,-0.128,-0.117
46,Panama,individual,SIDS and LDCs,-0.197,-0.271,-0.256
46,Paraguay,individual,SIDS and LDCs,-0.123,-0.171,-0.163
46,Peru,individual,SIDS and LDCs,-0.251,-0.349,-0.349
46,Philippines,individual,SIDS and LDCs,-0.136,-0.173,-0.163
46,Poland,individual,SIDS and LDCs,-0.040,-0.054,-0.050
46,Portugal,individual,SIDS and LDCs,-0.098,-0.131,-0.126
46,Qatar,individual,SIDS and LDCs,-0.262,-0.375,-0.344
46,Republic of Korea,individual,SIDS and LDCs,-0.155,-0.208,-0.201
46,Rest of American SIDS,aggregate,SIDS and LDCs,-0.195,-0.262,-0.222
46,Rest of Asia,aggregate,SIDS and LDCs,-0.034,-0.047,-0.036
46,Rest of Asian SIDS and LDCs,aggregate,SIDS and LDCs,0.384,0.543,0.670
46,Rest of Caribbean,aggregate,SIDS and LDCs,-0.018,-0.022,-0.002
46,Rest of Europe,aggregate,SIDS and LDCs,0.020,0.033,0.045
46,Rest of LDC in Africa,aggregate,SIDS and LDCs,0.088,0.102,0.144
46,Rest of Middle East and North Africa,aggregate,SIDS and LDCs,-0.111,-0.173,-0.160
46,Rest of Oceania,aggregate,SIDS and LDCs,0.211,0.328,0.428
46,Rest of Western Africa,aggregate,SIDS and LDCs,2.813,4.150,5.065
46,Rest of developing economies in Europe and Central Asia,aggregate,SIDS and LDCs,-0.051,-0.075,-0.071
46,Rest of landlocked economies in Africa,aggregate,SIDS and LDCs,0.310,0.414,0.446
46,Rest of the world,aggregate,SIDS and LDCs,-0.064,-0.090,-0.089
46,Romania,individual,SIDS and LDCs,-0.005,-0.003,0.005
46,Russian Federation,individual,SIDS and LDCs,-0.044,-0.059,-0.055
46,Saudi Arabia,individual,SIDS and LDCs,-0.148,-0.205,-0.184
46,Serbia,individual,SIDS and LDCs,-0.016,-0.018,-0.011
46,Singapore,individual,SIDS and LDCs,-0.123,-0.151,-0.136
46,Slovenia,individual,SIDS and LDCs,-0.118,-0.170,-0.172
46,South Africa,individual,SIDS and LDCs,-0.142,-0.193,-0.186
46,Spain,individual,SIDS and LDCs,-0.077,-0.108,-0.104
46,Sri Lanka,individual,SIDS and LDCs,-0.121,-0.164,-0.155
46,Sweden,individual,SIDS and LDCs,-0.053,-0.073,-0.072
46,Syrian Arab Republic,individual,SIDS and LDCs,-0.084,-0.139,-0.123
46,Thailand,individual,SIDS and LDCs,-0.124,-0.159,-0.147
46,Trinidad and Tobago,individual,SIDS and LDCs,-0.282,-0.374,-0.350
46,Tunisia,individual,SIDS and LDCs,-0.153,-0.219,-0.202
46,Türkiye,individual,SIDS and LDCs,-0.127,-0.176,-0.169
46,Ukraine,individual,SIDS and LDCs,-0.170,-0.231,-0.238
46,United Arab Emirates,individual,SIDS and LDCs,-0.106,-0.139,-0.108
46,United Kingdom of Great Britain and Northern Ireland,individual,SIDS and LDCs,-0.058,-0.078,-0.075
46,United Republic of Tanzania,individual,SIDS and LDCs,0.372,0.512,0.554
46,United States of America,individual,SIDS and LDCs,-0.031,-0.041,-0.039
46,Uruguay,individual,SIDS and LDCs,-0.170,-0.228,-0.230
46,Uzbekistan,individual,SIDS and LDCs,-0.019,-0.027,-0.017
46,Venezuela (Bolivarian Republic of),individual,SIDS and LDCs,-0.052,-0.069,-0.065
46,Viet Nam,individual,SIDS and LDCs,-0.392,-0.498,-0.443
46,Zimbabwe,individual,SIDS and LDCs,-0.089,-0.112,-0.098
46,Albania,individual,none,-0.095,-0.175,-0.166
46,Algeria,individual,none,-0.239,-0.345,-0.351
46,Argentina,individual,none,-0.079,-0.109,-0.111
46,Armenia,individual,none,-0.074,-0.109,-0.116
46,Australia,individual,none,-0.191,-0.271,-0.278
46,Bahrain,individual,none,-0.260,-0.361,-0.357
46,Bangladesh,individual,none,-0.196,-0.281,-0.272
46,Belgium,individual,none,-0.145,-0.198,-0.199
46,Bolivia (Plurinational State of),individual,none,-0.036,-0.052,-0.053
46,Botswana,individual,none,-0.038,-0.053,-0.048
46,Brazil,individual,none,-0.106,-0.141,-0.143
46,Brunei Darussalam,individual,none,-0.194,-0.256,-0.247
46,Bulgaria,individual,none,-0.200,-0.282,-0.287
46,Cameroon,individual,none,-0.166,-0.228,-0.221
46,Canada,individual,none,-0.076,-0.106,-0.109
46,Chile,individual,none,-0.338,-0.475,-0.479
46,China,individual,none,-0.124,-0.169,-0.173
46,Colombia,individual,none,-0.175,-0.246,-0.239
46,Costa Rica,individual,none,-0.316,-0.434,-0.417
46,Croatia,individual,none,-0.064,-0.091,-0.090
46,Cyprus,individual,none,-0.154,-0.230,-0.227
46,Côte d'Ivoire,individual,none,-0.235,-0.319,-0.311
46,Denmark,individual,none,-0.066,-0.092,-0.092
46,Dominican Republic,individual,none,-0.191,-0.268,-0.258
46,Ecuador,individual,none,-0.241,-0.328,-0.316
46,Egypt,individual,none,-0.241,-0.365,-0.363
46,El Salvador,individual,none,-0.237,-0.321,-0.312
46,Equatorial Guinea,individual,none,-0.018,-0.008,0.002
46,Estonia,individual,none,-0.103,-0.151,-0.151
46,Eswatini,individual,none,-0.043,-0.058,-0.055
46,Finland,individual,none,-0.103,-0.144,-0.146
46,France,individual,none,-0.037,-0.050,-0.050
46,Gabon,individual,none,-0.259,-0.367,-0.380
46,Georgia,individual,none,-0.138,-0.210,-0.210
46,Germany,individual,none,-0.055,-0.076,-0.078
46,Ghana,individual,none,-0.210,-0.292,-0.288
46,Greece,individual,none,-0.105,-0.141,-0.140
46,Guatemala,individual,none,-0.261,-0.354,-0.343
46,Honduras,individual,none,-0.384,-0.526,-0.506
46,India,individual,none,-0.093,-0.135,-0.136
46,Indonesia,individual,none,-0.179,-0.253,-0.266
46,Iran (Islamic Republic of),individual,none,-0.064,-0.093,-0.091
46,Iraq,individual,none,-0.102,-0.152,-0.139
46,Ireland,individual,none,-0.061,-0.088,-0.086
46,Israel,individual,none,-0.117,-0.165,-0.163
46,Italy,individual,none,-0.063,-0.091,-0.089
46,Japan,individual,none,-0.097,-0.132,-0.135
46,Jordan,individual,none,-0.052,-0.080,-0.080
46,Kenya,individual,none,-0.361,-0.497,-0.479
46,Kuwait,individual,none,-0.122,-0.176,-0.167
46,Latvia,individual,none,-0.123,-0.176,-0.177
46,Lithuania,individual,none,-0.122,-0.171,-0.168
46,Madagascar,individual,none,-0.283,-0.401,-0.384
46,Malaysia,individual,none,-0.266,-0.356,-0.358
46,Malta,individual,none,-0.421,-0.642,-0.627
46,Mauritius,individual,none,-0.196,-0.268,-0.258
46,Mexico,individual,none,-0.071,-0.103,-0.107
46,Morocco,individual,none,-0.219,-0.320,-0.319
46,Namibia,individual,none,-0.054,-0.073,-0.068
46,Netherlands (Kingdom of the),individual,none,-0.073,-0.100,-0.100
46,New Zealand,individual,none,-0.232,-0.317,-0.308
46,Nicaragua,individual,none,-0.332,-0.457,-0.440
46,Nigeria,individual,none,-0.125,-0.176,-0.169
46,Norway,individual,none,-0.053,-0.074,-0.075
46,Oman,individual,none,-0.300,-0.435,-0.438
46,Pakistan,individual,none,-0.125,-0.177,-0.173
46,Panama,individual,none,-0.205,-0.279,-0.265
46,Paraguay,individual,none,-0.150,-0.211,-0.208
46,Peru,individual,none,-0.288,-0.404,-0.411
46,Philippines,individual,none,-0.198,-0.267,-0.271
46,Poland,individual,none,-0.056,-0.080,-0.080
46,Portugal,individual,none,-0.121,-0.164,-0.163
46,Qatar,individual,none,-0.321,-0.462,-0.443
46,Republic of Korea,individual,none,-0.211,-0.291,-0.294
46,Rest of American SIDS,aggregate,none,-0.332,-0.467,-0.446
46,Rest of Asia,aggregate,none,-0.074,-0.107,-0.105
46,Rest of Asian SIDS and LDCs,aggregate,none,-0.292,-0.410,-0.404
46,Rest of Caribbean,aggregate,none,-0.171,-0.233,-0.227
46,Rest of Europe,aggregate,none,-0.047,-0.066,-0.065
46,Rest of LDC in Africa,aggregate,none,-0.224,-0.323,-0.318
46,Rest of Middle East and North Africa,aggregate,none,-0.151,-0.232,-0.226
46,Rest of Oceania,aggregate,none,-0.384,-0.528,-0.520
46,Rest of Western Africa,aggregate,none,-0.616,-0.861,-0.863
46,Rest of developing economies in Europe and Central Asia,aggregate,none,-0.063,-0.094,-0.092
46,Rest of landlocked economies in Africa,aggregate,none,-0.098,-0.138,-0.133
46,Rest of the world,aggregate,none,-0.058,-0.080,-0.078
46,Romania,individual,none,-0.050,-0.071,-0.072
46,Russian Federation,individual,none,-0.074,-0.104,-0.105
46,Saudi Arabia,individual,none,-0.205,-0.291,-0.282
46,Serbia,individual,none,-0.052,-0.072,-0.073
46,Singapore,individual,none,-0.201,-0.264,-0.261
46,Slovenia,individual,none,-0.097,-0.139,-0.137
46,South Africa,individual,none,-0.190,-0.264,-0.265
46,Spain,individual,none,-0.096,-0.136,-0.136
46,Sri Lanka,individual,none,-0.137,-0.191,-0.186
46,Sweden,individual,none,-0.063,-0.089,-0.090
46,Syrian Arab Republic,individual,none,-0.139,-0.221,-0.214
46,Thailand,individual,none,-0.200,-0.272,-0.274
46,Trinidad and Tobago,individual,none,-0.348,-0.467,-0.451
46,Tunisia,individual,none,-0.225,-0.327,-0.324
46,Türkiye,individual,none,-0.176,-0.249,-0.252
46,Ukraine,individual,none,-0.183,-0.250,-0.259
46,United Arab Emirates,individual,none,-0.230,-0.325,-0.318
46,United Kingdom of Great Britain and Northern Ireland,individual,none,-0.074,-0.102,-0.102
46,United Republic of Tanzania,individual,none,-0.261,-0.361,-0.348
46,United States of America,individual,none,-0.043,-0.058,-0.058
46,Uruguay,individual,none,-0.182,-0.246,-0.249
46,Uzbekistan,individual,none,-0.039,-0.059,-0.055
46,Venezuela (Bolivarian Republic of),individual,none,-0.063,-0.085,-0.083
46,Viet Nam,individual,none,-0.618,-0.862,-0.869
46,Zimbabwe,individual,none,-0.141,-0.189,-0.183
